Game Turn, Player, BY TYPE: Tiles, Buildings, Districts, Population, Outgoing Trade Routes, TOURISM, Diplo Victory, BALANCE: Favor, LIFETIME: Favor, CO2 Per Turn
1, CIVILIZATION_GRAN_COLOMBIA, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, CIVILIZATION_PORTUGAL, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, CIVILIZATION_CANADA, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, CIVILIZATION_MACEDON, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, CIVILIZATION_AZTEC, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, CIVILIZATION_KHMER, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, CIVILIZATION_AMERICA, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, CIVILIZATION_MAYA, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, CIVILIZATION_INCA, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, CIVILIZATION_ENGLAND, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, CIVILIZATION_BABYLON_STK, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, CIVILIZATION_MOHENJO_DARO, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, CIVILIZATION_TARUGA, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, CIVILIZATION_ANTIOCH, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, CIVILIZATION_KUMASI, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, CIVILIZATION_AUCKLAND, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, CIVILIZATION_ANTANANARIVO, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, CIVILIZATION_BOLOGNA, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, CIVILIZATION_SAMARKAND, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, CIVILIZATION_LISBON, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, CIVILIZATION_HUNZA, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, CIVILIZATION_PRESLAV, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, CIVILIZATION_BRUSSELS, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, CIVILIZATION_JAKARTA, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, CIVILIZATION_SINGAPORE, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, CIVILIZATION_AYUTTHAYA, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, CIVILIZATION_FREE_CITIES, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2, CIVILIZATION_PORTUGAL, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2, CIVILIZATION_CANADA, 7, 10, 0, 0, 0, 0, 0, 0, 0, 0
2, CIVILIZATION_MACEDON, 7, 10, 0, 0, 0, 0, 0, 0, 0, 0
2, CIVILIZATION_AZTEC, 7, 10, 0, 0, 0, 0, 0, 0, 0, 0
2, CIVILIZATION_KHMER, 7, 10, 0, 0, 0, 0, 0, 0, 0, 0
2, CIVILIZATION_AMERICA, 7, 10, 0, 0, 0, 0, 0, 0, 0, 0
2, CIVILIZATION_MAYA, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2, CIVILIZATION_INCA, 7, 10, 0, 0, 0, 0, 0, 0, 0, 0
2, CIVILIZATION_ENGLAND, 7, 10, 0, 0, 0, 0, 0, 0, 0, 0
2, CIVILIZATION_BABYLON_STK, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2, CIVILIZATION_MOHENJO_DARO, 7, 10, 0, 0, 0, 0, 0, 0, 0, 0
2, CIVILIZATION_TARUGA, 7, 10, 0, 0, 0, 0, 0, 0, 0, 0
2, CIVILIZATION_ANTIOCH, 7, 10, 0, 0, 0, 0, 0, 0, 0, 0
2, CIVILIZATION_KUMASI, 7, 10, 0, 0, 0, 0, 0, 0, 0, 0
2, CIVILIZATION_AUCKLAND, 7, 10, 0, 0, 0, 0, 0, 0, 0, 0
2, CIVILIZATION_ANTANANARIVO, 7, 10, 0, 0, 0, 0, 0, 0, 0, 0
2, CIVILIZATION_BOLOGNA, 7, 10, 0, 0, 0, 0, 0, 0, 0, 0
2, CIVILIZATION_SAMARKAND, 7, 10, 0, 0, 0, 0, 0, 0, 0, 0
2, CIVILIZATION_LISBON, 7, 10, 0, 0, 0, 0, 0, 0, 0, 0
2, CIVILIZATION_HUNZA, 7, 10, 0, 0, 0, 0, 0, 0, 0, 0
2, CIVILIZATION_PRESLAV, 7, 10, 0, 0, 0, 0, 0, 0, 0, 0
2, CIVILIZATION_BRUSSELS, 7, 10, 0, 0, 0, 0, 0, 0, 0, 0
2, CIVILIZATION_JAKARTA, 7, 10, 0, 0, 0, 0, 0, 0, 0, 0
2, CIVILIZATION_SINGAPORE, 7, 10, 0, 0, 0, 0, 0, 0, 0, 0
2, CIVILIZATION_AYUTTHAYA, 7, 10, 0, 0, 0, 0, 0, 0, 0, 0
2, CIVILIZATION_FREE_CITIES, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
3, CIVILIZATION_PORTUGAL, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
3, CIVILIZATION_CANADA, 7, 10, 0, 0, 0, 0, 0, 0, 0, 0
3, CIVILIZATION_MACEDON, 7, 10, 0, 0, 0, 0, 0, 0, 0, 0
3, CIVILIZATION_AZTEC, 7, 10, 0, 0, 0, 0, 0, 0, 0, 0
3, CIVILIZATION_KHMER, 7, 10, 0, 0, 0, 0, 0, 0, 0, 0
3, CIVILIZATION_AMERICA, 7, 10, 0, 0, 0, 0, 0, 0, 0, 0
3, CIVILIZATION_MAYA, 7, 10, 0, 0, 0, 0, 0, 0, 0, 0
3, CIVILIZATION_INCA, 7, 10, 0, 0, 0, 0, 0, 0, 0, 0
3, CIVILIZATION_ENGLAND, 7, 10, 0, 0, 0, 0, 0, 0, 0, 0
3, CIVILIZATION_BABYLON_STK, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
3, CIVILIZATION_MOHENJO_DARO, 7, 10, 0, 0, 0, 0, 0, 0, 0, 0
3, CIVILIZATION_TARUGA, 7, 10, 0, 0, 0, 0, 0, 0, 0, 0
3, CIVILIZATION_ANTIOCH, 7, 10, 0, 0, 0, 0, 0, 0, 0, 0
3, CIVILIZATION_KUMASI, 7, 10, 0, 0, 0, 0, 0, 0, 0, 0
3, CIVILIZATION_AUCKLAND, 7, 10, 0, 0, 0, 0, 0, 0, 0, 0
3, CIVILIZATION_ANTANANARIVO, 7, 10, 0, 0, 0, 0, 0, 0, 0, 0
3, CIVILIZATION_BOLOGNA, 7, 10, 0, 0, 0, 0, 0, 0, 0, 0
3, CIVILIZATION_SAMARKAND, 7, 10, 0, 0, 0, 0, 0, 0, 0, 0
3, CIVILIZATION_LISBON, 7, 10, 0, 0, 0, 0, 0, 0, 0, 0
3, CIVILIZATION_HUNZA, 7, 10, 0, 0, 0, 0, 0, 0, 0, 0
3, CIVILIZATION_PRESLAV, 7, 10, 0, 0, 0, 0, 0, 0, 0, 0
3, CIVILIZATION_BRUSSELS, 7, 10, 0, 0, 0, 0, 0, 0, 0, 0
3, CIVILIZATION_JAKARTA, 7, 10, 0, 0, 0, 0, 0, 0, 0, 0
3, CIVILIZATION_SINGAPORE, 7, 10, 0, 0, 0, 0, 0, 0, 0, 0
3, CIVILIZATION_AYUTTHAYA, 7, 10, 0, 0, 0, 0, 0, 0, 0, 0
3, CIVILIZATION_FREE_CITIES, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4, CIVILIZATION_PORTUGAL, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4, CIVILIZATION_CANADA, 7, 10, 0, 0, 0, 0, 0, 0, 0, 0
4, CIVILIZATION_MACEDON, 7, 10, 0, 0, 0, 0, 0, 0, 0, 0
4, CIVILIZATION_AZTEC, 7, 10, 0, 0, 0, 0, 0, 0, 0, 0
4, CIVILIZATION_KHMER, 7, 10, 0, 0, 0, 0, 0, 0, 0, 0
4, CIVILIZATION_AMERICA, 7, 10, 0, 0, 0, 0, 0, 0, 0, 0
4, CIVILIZATION_MAYA, 7, 10, 0, 0, 0, 0, 0, 0, 0, 0
4, CIVILIZATION_INCA, 7, 10, 0, 0, 0, 0, 0, 0, 0, 0
4, CIVILIZATION_ENGLAND, 7, 10, 0, 0, 0, 0, 0, 0, 0, 0
4, CIVILIZATION_BABYLON_STK, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4, CIVILIZATION_MOHENJO_DARO, 7, 10, 0, 0, 0, 0, 0, 0, 0, 0
4, CIVILIZATION_TARUGA, 7, 10, 0, 0, 0, 0, 0, 0, 0, 0
4, CIVILIZATION_ANTIOCH, 7, 10, 0, 0, 0, 0, 0, 0, 0, 0
4, CIVILIZATION_KUMASI, 7, 10, 0, 0, 0, 0, 0, 0, 0, 0
4, CIVILIZATION_AUCKLAND, 7, 10, 0, 0, 0, 0, 0, 0, 0, 0
4, CIVILIZATION_ANTANANARIVO, 7, 10, 0, 0, 0, 0, 0, 0, 0, 0
4, CIVILIZATION_BOLOGNA, 7, 10, 0, 0, 0, 0, 0, 0, 0, 0
4, CIVILIZATION_SAMARKAND, 7, 10, 0, 0, 0, 0, 0, 0, 0, 0
4, CIVILIZATION_LISBON, 7, 10, 0, 0, 0, 0, 0, 0, 0, 0
4, CIVILIZATION_HUNZA, 7, 10, 0, 0, 0, 0, 0, 0, 0, 0
4, CIVILIZATION_PRESLAV, 7, 10, 0, 0, 0, 0, 0, 0, 0, 0
4, CIVILIZATION_BRUSSELS, 7, 10, 0, 0, 0, 0, 0, 0, 0, 0
4, CIVILIZATION_JAKARTA, 7, 10, 0, 0, 0, 0, 0, 0, 0, 0
4, CIVILIZATION_SINGAPORE, 7, 10, 0, 0, 0, 0, 0, 0, 0, 0
4, CIVILIZATION_AYUTTHAYA, 7, 10, 0, 0, 0, 0, 0, 0, 0, 0
4, CIVILIZATION_FREE_CITIES, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
5, CIVILIZATION_PORTUGAL, 7, 10, 0, 0, 0, 0, 0, 0, 0, 0
1, CIVILIZATION_PORTUGAL, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, CIVILIZATION_FRANCE, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, CIVILIZATION_KONGO, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, CIVILIZATION_INDONESIA, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, CIVILIZATION_SCOTLAND, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, CIVILIZATION_GAUL, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, CIVILIZATION_AZTEC, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, CIVILIZATION_AUSTRALIA, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, CIVILIZATION_CANADA, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, CIVILIZATION_CHINA, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, CIVILIZATION_KUMASI, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, CIVILIZATION_JAKARTA, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, CIVILIZATION_BOLOGNA, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, CIVILIZATION_ANTANANARIVO, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, CIVILIZATION_MOHENJO_DARO, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, CIVILIZATION_LISBON, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, CIVILIZATION_SINGAPORE, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, CIVILIZATION_AYUTTHAYA, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, CIVILIZATION_PRESLAV, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, CIVILIZATION_BABYLON, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, CIVILIZATION_AUCKLAND, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, CIVILIZATION_TARUGA, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, CIVILIZATION_BRUSSELS, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, CIVILIZATION_ANTIOCH, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, CIVILIZATION_HUNZA, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, CIVILIZATION_FREE_CITIES, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2, CIVILIZATION_PORTUGAL, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, CIVILIZATION_PORTUGAL, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, CIVILIZATION_GAUL, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, CIVILIZATION_KONGO, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, CIVILIZATION_AZTEC, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, CIVILIZATION_ROME, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, CIVILIZATION_BABYLON_STK, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, CIVILIZATION_SCOTLAND, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, CIVILIZATION_AUSTRALIA, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, CIVILIZATION_INDIA, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, CIVILIZATION_MACEDON, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, CIVILIZATION_SAMARKAND, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, CIVILIZATION_AUCKLAND, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, CIVILIZATION_MUSCAT, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, CIVILIZATION_GENEVA, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, CIVILIZATION_JOHANNESBURG, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, CIVILIZATION_LISBON, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, CIVILIZATION_SINGAPORE, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, CIVILIZATION_BOLOGNA, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, CIVILIZATION_KUMASI, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, CIVILIZATION_BRUSSELS, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, CIVILIZATION_JAKARTA, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, CIVILIZATION_MOHENJO_DARO, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, CIVILIZATION_ANTIOCH, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, CIVILIZATION_HATTUSA, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, CIVILIZATION_HUNZA, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, CIVILIZATION_FREE_CITIES, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2, CIVILIZATION_PORTUGAL, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2, CIVILIZATION_GAUL, 7, 10, 0, 0, 0, 0, 0, 0, 0, 0
2, CIVILIZATION_KONGO, 7, 10, 0, 0, 0, 0, 0, 0, 0, 0
2, CIVILIZATION_AZTEC, 7, 10, 0, 0, 0, 0, 0, 0, 0, 0
2, CIVILIZATION_ROME, 7, 11, 0, 0, 0, 0, 0, 0, 0, 0
2, CIVILIZATION_BABYLON_STK, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2, CIVILIZATION_SCOTLAND, 7, 10, 0, 0, 0, 0, 0, 0, 0, 0
2, CIVILIZATION_AUSTRALIA, 7, 10, 0, 0, 0, 0, 0, 0, 0, 0
2, CIVILIZATION_INDIA, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2, CIVILIZATION_MACEDON, 7, 10, 0, 0, 0, 0, 0, 0, 0, 0
2, CIVILIZATION_SAMARKAND, 7, 10, 0, 0, 0, 0, 0, 0, 0, 0
2, CIVILIZATION_AUCKLAND, 7, 10, 0, 0, 0, 0, 0, 0, 0, 0
2, CIVILIZATION_MUSCAT, 7, 10, 0, 0, 0, 0, 0, 0, 0, 0
2, CIVILIZATION_GENEVA, 7, 10, 0, 0, 0, 0, 0, 0, 0, 0
2, CIVILIZATION_JOHANNESBURG, 7, 10, 0, 0, 0, 0, 0, 0, 0, 0
2, CIVILIZATION_LISBON, 7, 10, 0, 0, 0, 0, 0, 0, 0, 0
2, CIVILIZATION_SINGAPORE, 7, 10, 0, 0, 0, 0, 0, 0, 0, 0
2, CIVILIZATION_BOLOGNA, 7, 10, 0, 0, 0, 0, 0, 0, 0, 0
2, CIVILIZATION_KUMASI, 7, 10, 0, 0, 0, 0, 0, 0, 0, 0
2, CIVILIZATION_BRUSSELS, 7, 10, 0, 0, 0, 0, 0, 0, 0, 0
2, CIVILIZATION_JAKARTA, 7, 10, 0, 0, 0, 0, 0, 0, 0, 0
2, CIVILIZATION_MOHENJO_DARO, 7, 10, 0, 0, 0, 0, 0, 0, 0, 0
2, CIVILIZATION_ANTIOCH, 7, 10, 0, 0, 0, 0, 0, 0, 0, 0
2, CIVILIZATION_HATTUSA, 7, 10, 0, 0, 0, 0, 0, 0, 0, 0
2, CIVILIZATION_HUNZA, 7, 10, 0, 0, 0, 0, 0, 0, 0, 0
2, CIVILIZATION_FREE_CITIES, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
3, CIVILIZATION_PORTUGAL, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
3, CIVILIZATION_GAUL, 7, 10, 0, 0, 0, 0, 0, 0, 0, 0
3, CIVILIZATION_KONGO, 7, 10, 0, 0, 0, 0, 0, 0, 0, 0
3, CIVILIZATION_AZTEC, 7, 10, 0, 0, 0, 0, 0, 0, 0, 0
3, CIVILIZATION_ROME, 7, 11, 0, 0, 0, 0, 0, 0, 0, 0
3, CIVILIZATION_BABYLON_STK, 7, 10, 0, 0, 0, 0, 0, 0, 0, 0
3, CIVILIZATION_SCOTLAND, 7, 10, 0, 0, 0, 0, 0, 0, 0, 0
3, CIVILIZATION_AUSTRALIA, 7, 10, 0, 0, 0, 0, 0, 0, 0, 0
3, CIVILIZATION_INDIA, 7, 10, 0, 0, 0, 0, 0, 0, 0, 0
3, CIVILIZATION_MACEDON, 7, 10, 0, 0, 0, 0, 0, 0, 0, 0
3, CIVILIZATION_SAMARKAND, 7, 10, 0, 0, 0, 0, 0, 0, 0, 0
3, CIVILIZATION_AUCKLAND, 7, 10, 0, 0, 0, 0, 0, 0, 0, 0
3, CIVILIZATION_MUSCAT, 7, 10, 0, 0, 0, 0, 0, 0, 0, 0
3, CIVILIZATION_GENEVA, 7, 10, 0, 0, 0, 0, 0, 0, 0, 0
3, CIVILIZATION_JOHANNESBURG, 7, 10, 0, 0, 0, 0, 0, 0, 0, 0
3, CIVILIZATION_LISBON, 7, 10, 0, 0, 0, 0, 0, 0, 0, 0
3, CIVILIZATION_SINGAPORE, 7, 10, 0, 0, 0, 0, 0, 0, 0, 0
3, CIVILIZATION_BOLOGNA, 7, 10, 0, 0, 0, 0, 0, 0, 0, 0
3, CIVILIZATION_KUMASI, 7, 10, 0, 0, 0, 0, 0, 0, 0, 0
3, CIVILIZATION_BRUSSELS, 7, 10, 0, 0, 0, 0, 0, 0, 0, 0
3, CIVILIZATION_JAKARTA, 7, 10, 0, 0, 0, 0, 0, 0, 0, 0
3, CIVILIZATION_MOHENJO_DARO, 7, 10, 0, 0, 0, 0, 0, 0, 0, 0
3, CIVILIZATION_ANTIOCH, 7, 10, 0, 0, 0, 0, 0, 0, 0, 0
3, CIVILIZATION_HATTUSA, 7, 10, 0, 0, 0, 0, 0, 0, 0, 0
3, CIVILIZATION_HUNZA, 7, 10, 0, 0, 0, 0, 0, 0, 0, 0
3, CIVILIZATION_FREE_CITIES, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4, CIVILIZATION_PORTUGAL, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4, CIVILIZATION_GAUL, 7, 10, 0, 0, 0, 0, 0, 0, 0, 0
4, CIVILIZATION_KONGO, 7, 10, 0, 0, 0, 0, 0, 0, 0, 0
4, CIVILIZATION_AZTEC, 7, 10, 0, 0, 0, 0, 0, 0, 0, 0
4, CIVILIZATION_ROME, 7, 11, 0, 0, 0, 0, 0, 0, 0, 0
4, CIVILIZATION_BABYLON_STK, 7, 10, 0, 0, 0, 0, 0, 0, 0, 0
4, CIVILIZATION_SCOTLAND, 7, 10, 0, 0, 0, 0, 0, 0, 0, 0
4, CIVILIZATION_AUSTRALIA, 7, 10, 0, 0, 0, 0, 0, 0, 0, 0
4, CIVILIZATION_INDIA, 7, 10, 0, 0, 0, 0, 0, 0, 0, 0
4, CIVILIZATION_MACEDON, 7, 10, 0, 0, 0, 0, 0, 0, 0, 0
4, CIVILIZATION_SAMARKAND, 7, 10, 0, 0, 0, 0, 0, 0, 0, 0
4, CIVILIZATION_AUCKLAND, 7, 10, 0, 0, 0, 0, 0, 0, 0, 0
4, CIVILIZATION_MUSCAT, 7, 10, 0, 0, 0, 0, 0, 0, 0, 0
4, CIVILIZATION_GENEVA, 7, 10, 0, 0, 0, 0, 0, 0, 0, 0
4, CIVILIZATION_JOHANNESBURG, 7, 10, 0, 0, 0, 0, 0, 0, 0, 0
4, CIVILIZATION_LISBON, 7, 10, 0, 0, 0, 0, 0, 0, 0, 0
4, CIVILIZATION_SINGAPORE, 7, 10, 0, 0, 0, 0, 0, 0, 0, 0
4, CIVILIZATION_BOLOGNA, 7, 10, 0, 0, 0, 0, 0, 0, 0, 0
4, CIVILIZATION_KUMASI, 7, 10, 0, 0, 0, 0, 0, 0, 0, 0
4, CIVILIZATION_BRUSSELS, 7, 10, 0, 0, 0, 0, 0, 0, 0, 0
4, CIVILIZATION_JAKARTA, 7, 10, 0, 0, 0, 0, 0, 0, 0, 0
4, CIVILIZATION_MOHENJO_DARO, 7, 10, 0, 0, 0, 0, 0, 0, 0, 0
4, CIVILIZATION_ANTIOCH, 7, 10, 0, 0, 0, 0, 0, 0, 0, 0
4, CIVILIZATION_HATTUSA, 7, 10, 0, 0, 0, 0, 0, 0, 0, 0
4, CIVILIZATION_HUNZA, 7, 10, 0, 0, 0, 0, 0, 0, 0, 0
4, CIVILIZATION_FREE_CITIES, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
5, CIVILIZATION_PORTUGAL, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
5, CIVILIZATION_GAUL, 14, 10, 0, 1, 0, 0, 0, 0, 0, 0
5, CIVILIZATION_KONGO, 7, 10, 0, 0, 0, 0, 0, 0, 0, 0
5, CIVILIZATION_AZTEC, 7, 10, 0, 0, 0, 0, 0, 0, 0, 0
5, CIVILIZATION_ROME, 8, 11, 0, 0, 0, 0, 0, 0, 0, 0
5, CIVILIZATION_BABYLON_STK, 7, 10, 0, 0, 0, 0, 0, 0, 0, 0
5, CIVILIZATION_SCOTLAND, 7, 10, 0, 0, 0, 0, 0, 0, 0, 0
5, CIVILIZATION_AUSTRALIA, 14, 10, 0, 1, 0, 0, 0, 0, 0, 0
5, CIVILIZATION_INDIA, 7, 10, 0, 0, 0, 0, 0, 0, 0, 0
5, CIVILIZATION_MACEDON, 7, 10, 0, 0, 0, 0, 0, 0, 0, 0
5, CIVILIZATION_SAMARKAND, 7, 10, 0, 0, 0, 0, 0, 0, 0, 0
5, CIVILIZATION_AUCKLAND, 7, 10, 0, 0, 0, 0, 0, 0, 0, 0
5, CIVILIZATION_MUSCAT, 7, 10, 0, 0, 0, 0, 0, 0, 0, 0
5, CIVILIZATION_GENEVA, 7, 10, 0, 0, 0, 0, 0, 0, 0, 0
5, CIVILIZATION_JOHANNESBURG, 7, 10, 0, 0, 0, 0, 0, 0, 0, 0
5, CIVILIZATION_LISBON, 7, 10, 0, 0, 0, 0, 0, 0, 0, 0
5, CIVILIZATION_SINGAPORE, 7, 10, 0, 0, 0, 0, 0, 0, 0, 0
5, CIVILIZATION_BOLOGNA, 7, 10, 0, 0, 0, 0, 0, 0, 0, 0
5, CIVILIZATION_KUMASI, 7, 10, 0, 0, 0, 0, 0, 0, 0, 0
5, CIVILIZATION_BRUSSELS, 7, 10, 0, 0, 0, 0, 0, 0, 0, 0
5, CIVILIZATION_JAKARTA, 7, 10, 0, 0, 0, 0, 0, 0, 0, 0
5, CIVILIZATION_MOHENJO_DARO, 7, 10, 0, 0, 0, 0, 0, 0, 0, 0
5, CIVILIZATION_ANTIOCH, 7, 10, 0, 0, 0, 0, 0, 0, 0, 0
5, CIVILIZATION_HATTUSA, 7, 10, 0, 0, 0, 0, 0, 0, 0, 0
5, CIVILIZATION_HUNZA, 7, 10, 0, 0, 0, 0, 0, 0, 0, 0
5, CIVILIZATION_FREE_CITIES, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
6, CIVILIZATION_PORTUGAL, 7, 10, 0, 0, 0, 0, 0, 0, 0, 0
6, CIVILIZATION_GAUL, 14, 10, 0, 1, 0, 0, 0, 0, 0, 0
6, CIVILIZATION_KONGO, 8, 10, 0, 0, 0, 0, 0, 0, 0, 0
6, CIVILIZATION_AZTEC, 14, 10, 0, 1, 0, 0, 0, 0, 0, 0
6, CIVILIZATION_ROME, 15, 20, 0, 1, 0, 0, 0, 0, 0, 0
6, CIVILIZATION_BABYLON_STK, 7, 10, 0, 0, 0, 0, 0, 0, 0, 0
6, CIVILIZATION_SCOTLAND, 7, 10, 0, 0, 0, 0, 0, 0, 0, 0
6, CIVILIZATION_AUSTRALIA, 14, 10, 0, 1, 0, 0, 0, 0, 0, 0
6, CIVILIZATION_INDIA, 14, 10, 0, 1, 0, 0, 0, 0, 0, 0
6, CIVILIZATION_MACEDON, 7, 10, 0, 0, 0, 0, 0, 0, 0, 0
6, CIVILIZATION_SAMARKAND, 7, 10, 0, 0, 0, 0, 0, 0, 0, 0
6, CIVILIZATION_AUCKLAND, 7, 10, 0, 0, 0, 0, 0, 0, 0, 0
6, CIVILIZATION_MUSCAT, 7, 10, 0, 0, 0, 0, 0, 0, 0, 0
6, CIVILIZATION_GENEVA, 7, 10, 0, 0, 0, 0, 0, 0, 0, 0
6, CIVILIZATION_JOHANNESBURG, 7, 10, 0, 0, 0, 0, 0, 0, 0, 0
6, CIVILIZATION_LISBON, 7, 10, 0, 0, 0, 0, 0, 0, 0, 0
6, CIVILIZATION_SINGAPORE, 7, 10, 0, 0, 0, 0, 0, 0, 0, 0
6, CIVILIZATION_BOLOGNA, 7, 10, 0, 0, 0, 0, 0, 0, 0, 0
6, CIVILIZATION_KUMASI, 7, 10, 0, 0, 0, 0, 0, 0, 0, 0
6, CIVILIZATION_BRUSSELS, 7, 10, 0, 0, 0, 0, 0, 0, 0, 0
6, CIVILIZATION_JAKARTA, 7, 10, 0, 0, 0, 0, 0, 0, 0, 0
6, CIVILIZATION_MOHENJO_DARO, 7, 10, 0, 0, 0, 0, 0, 0, 0, 0
6, CIVILIZATION_ANTIOCH, 7, 10, 0, 0, 0, 0, 0, 0, 0, 0
6, CIVILIZATION_HATTUSA, 7, 10, 0, 0, 0, 0, 0, 0, 0, 0
6, CIVILIZATION_HUNZA, 7, 10, 0, 0, 0, 0, 0, 0, 0, 0
